"","Genotype","ROI","Regressor","Decay.time"
"3781","SS38592",0,"Angle.LF_leg.yaw",0.3
"3782","SS38592",0,"Angle.LF_leg.pitch",0.25
"3783","SS38592",0,"Angle.LF_leg.roll",0.25
"3784","SS38592",0,"Angle.LF_leg.th_fe",0.95
"3785","SS38592",0,"Angle.LF_leg.th_ti",0.95
"3786","SS38592",0,"Angle.LF_leg.roll_tr",0.35
"3787","SS38592",0,"Angle.LF_leg.th_ta",0.25
"3788","SS38592",0,"Angle.LM_leg.yaw",0.95
"3789","SS38592",0,"Angle.LM_leg.pitch",0.25
"3790","SS38592",0,"Angle.LM_leg.roll",0.95
"3791","SS38592",0,"Angle.LM_leg.th_fe",0.25
"3792","SS38592",0,"Angle.LM_leg.th_ti",0.25
"3793","SS38592",0,"Angle.LM_leg.roll_tr",0.95
"3794","SS38592",0,"Angle.LM_leg.th_ta",0.35
"3795","SS38592",0,"Angle.LH_leg.yaw",0.45
"3796","SS38592",0,"Angle.LH_leg.pitch",0.45
"3797","SS38592",0,"Angle.LH_leg.roll",0.95
"3798","SS38592",0,"Angle.LH_leg.th_fe",0.95
"3799","SS38592",0,"Angle.LH_leg.th_ti",0.25
"3800","SS38592",0,"Angle.LH_leg.roll_tr",0.95
"3801","SS38592",0,"Angle.LH_leg.th_ta",0.5
"3802","SS38592",0,"Angle.RF_leg.yaw",0.25
"3803","SS38592",0,"Angle.RF_leg.pitch",0.25
"3804","SS38592",0,"Angle.RF_leg.roll",0.25
"3805","SS38592",0,"Angle.RF_leg.th_fe",0.25
"3806","SS38592",0,"Angle.RF_leg.th_ti",0.25
"3807","SS38592",0,"Angle.RF_leg.roll_tr",0.95
"3808","SS38592",0,"Angle.RF_leg.th_ta",0.25
"3809","SS38592",0,"Angle.RM_leg.yaw",0.95
"3810","SS38592",0,"Angle.RM_leg.pitch",0.95
"3811","SS38592",0,"Angle.RM_leg.roll",0.95
"3812","SS38592",0,"Angle.RM_leg.th_fe",0.25
"3813","SS38592",0,"Angle.RM_leg.th_ti",0.25
"3814","SS38592",0,"Angle.RM_leg.roll_tr",0.25
"3815","SS38592",0,"Angle.RM_leg.th_ta",0.25
"3816","SS38592",0,"Angle.RH_leg.yaw",0.95
"3817","SS38592",0,"Angle.RH_leg.pitch",0.25
"3818","SS38592",0,"Angle.RH_leg.roll",0.95
"3819","SS38592",0,"Angle.RH_leg.th_fe",0.25
"3820","SS38592",0,"Angle.RH_leg.th_ti",0.25
"3821","SS38592",0,"Angle.RH_leg.roll_tr",0.95
"3822","SS38592",0,"Angle.RH_leg.th_ta",0.35
"3823","SS38592",1,"Angle.LF_leg.yaw",0.95
"3824","SS38592",1,"Angle.LF_leg.pitch",0.95
"3825","SS38592",1,"Angle.LF_leg.roll",0.25
"3826","SS38592",1,"Angle.LF_leg.th_fe",0.25
"3827","SS38592",1,"Angle.LF_leg.th_ti",0.25
"3828","SS38592",1,"Angle.LF_leg.roll_tr",0.95
"3829","SS38592",1,"Angle.LF_leg.th_ta",0.25
"3830","SS38592",1,"Angle.LM_leg.yaw",0.95
"3831","SS38592",1,"Angle.LM_leg.pitch",0.25
"3832","SS38592",1,"Angle.LM_leg.roll",0.25
"3833","SS38592",1,"Angle.LM_leg.th_fe",0.25
"3834","SS38592",1,"Angle.LM_leg.th_ti",0.25
"3835","SS38592",1,"Angle.LM_leg.roll_tr",0.25
"3836","SS38592",1,"Angle.LM_leg.th_ta",0.25
"3837","SS38592",1,"Angle.LH_leg.yaw",0.95
"3838","SS38592",1,"Angle.LH_leg.pitch",0.95
"3839","SS38592",1,"Angle.LH_leg.roll",0.25
"3840","SS38592",1,"Angle.LH_leg.th_fe",0.95
"3841","SS38592",1,"Angle.LH_leg.th_ti",0.25
"3842","SS38592",1,"Angle.LH_leg.roll_tr",0.95
"3843","SS38592",1,"Angle.LH_leg.th_ta",0.25
"3844","SS38592",1,"Angle.RF_leg.yaw",0.95
"3845","SS38592",1,"Angle.RF_leg.pitch",0.3
"3846","SS38592",1,"Angle.RF_leg.roll",0.95
"3847","SS38592",1,"Angle.RF_leg.th_fe",0.25
"3848","SS38592",1,"Angle.RF_leg.th_ti",0.95
"3849","SS38592",1,"Angle.RF_leg.roll_tr",0.95
"3850","SS38592",1,"Angle.RF_leg.th_ta",0.95
"3851","SS38592",1,"Angle.RM_leg.yaw",0.25
"3852","SS38592",1,"Angle.RM_leg.pitch",0.25
"3853","SS38592",1,"Angle.RM_leg.roll",0.95
"3854","SS38592",1,"Angle.RM_leg.th_fe",0.6
"3855","SS38592",1,"Angle.RM_leg.th_ti",0.95
"3856","SS38592",1,"Angle.RM_leg.roll_tr",0.4
"3857","SS38592",1,"Angle.RM_leg.th_ta",0.95
"3858","SS38592",1,"Angle.RH_leg.yaw",0.4
"3859","SS38592",1,"Angle.RH_leg.pitch",0.25
"3860","SS38592",1,"Angle.RH_leg.roll",0.25
"3861","SS38592",1,"Angle.RH_leg.th_fe",0.25
"3862","SS38592",1,"Angle.RH_leg.th_ti",0.25
"3863","SS38592",1,"Angle.RH_leg.roll_tr",0.25
"3864","SS38592",1,"Angle.RH_leg.th_ta",0.25
"3865","SS38592",2,"Angle.LF_leg.yaw",0.3
"3866","SS38592",2,"Angle.LF_leg.pitch",0.95
"3867","SS38592",2,"Angle.LF_leg.roll",0.65
"3868","SS38592",2,"Angle.LF_leg.th_fe",0.25
"3869","SS38592",2,"Angle.LF_leg.th_ti",0.95
"3870","SS38592",2,"Angle.LF_leg.roll_tr",0.25
"3871","SS38592",2,"Angle.LF_leg.th_ta",0.25
"3872","SS38592",2,"Angle.LM_leg.yaw",0.25
"3873","SS38592",2,"Angle.LM_leg.pitch",0.95
"3874","SS38592",2,"Angle.LM_leg.roll",0.95
"3875","SS38592",2,"Angle.LM_leg.th_fe",0.25
"3876","SS38592",2,"Angle.LM_leg.th_ti",0.25
"3877","SS38592",2,"Angle.LM_leg.roll_tr",0.95
"3878","SS38592",2,"Angle.LM_leg.th_ta",0.25
"3879","SS38592",2,"Angle.LH_leg.yaw",0.5
"3880","SS38592",2,"Angle.LH_leg.pitch",0.3
"3881","SS38592",2,"Angle.LH_leg.roll",0.4
"3882","SS38592",2,"Angle.LH_leg.th_fe",0.25
"3883","SS38592",2,"Angle.LH_leg.th_ti",0.55
"3884","SS38592",2,"Angle.LH_leg.roll_tr",0.95
"3885","SS38592",2,"Angle.LH_leg.th_ta",0.95
"3886","SS38592",2,"Angle.RF_leg.yaw",0.95
"3887","SS38592",2,"Angle.RF_leg.pitch",0.95
"3888","SS38592",2,"Angle.RF_leg.roll",0.25
"3889","SS38592",2,"Angle.RF_leg.th_fe",0.95
"3890","SS38592",2,"Angle.RF_leg.th_ti",0.95
"3891","SS38592",2,"Angle.RF_leg.roll_tr",0.95
"3892","SS38592",2,"Angle.RF_leg.th_ta",0.25
"3893","SS38592",2,"Angle.RM_leg.yaw",0.95
"3894","SS38592",2,"Angle.RM_leg.pitch",0.95
"3895","SS38592",2,"Angle.RM_leg.roll",0.95
"3896","SS38592",2,"Angle.RM_leg.th_fe",0.25
"3897","SS38592",2,"Angle.RM_leg.th_ti",0.25
"3898","SS38592",2,"Angle.RM_leg.roll_tr",0.95
"3899","SS38592",2,"Angle.RM_leg.th_ta",0.95
"3900","SS38592",2,"Angle.RH_leg.yaw",0.95
"3901","SS38592",2,"Angle.RH_leg.pitch",0.3
"3902","SS38592",2,"Angle.RH_leg.roll",0.95
"3903","SS38592",2,"Angle.RH_leg.th_fe",0.25
"3904","SS38592",2,"Angle.RH_leg.th_ti",0.25
"3905","SS38592",2,"Angle.RH_leg.roll_tr",0.95
"3906","SS38592",2,"Angle.RH_leg.th_ta",0.8
"3907","SS38592",3,"Angle.LF_leg.yaw",0.95
"3908","SS38592",3,"Angle.LF_leg.pitch",0.25
"3909","SS38592",3,"Angle.LF_leg.roll",0.95
"3910","SS38592",3,"Angle.LF_leg.th_fe",0.25
"3911","SS38592",3,"Angle.LF_leg.th_ti",0.25
"3912","SS38592",3,"Angle.LF_leg.roll_tr",0.25
"3913","SS38592",3,"Angle.LF_leg.th_ta",0.25
"3914","SS38592",3,"Angle.LM_leg.yaw",0.95
"3915","SS38592",3,"Angle.LM_leg.pitch",0.95
"3916","SS38592",3,"Angle.LM_leg.roll",0.95
"3917","SS38592",3,"Angle.LM_leg.th_fe",0.95
"3918","SS38592",3,"Angle.LM_leg.th_ti",0.95
"3919","SS38592",3,"Angle.LM_leg.roll_tr",0.25
"3920","SS38592",3,"Angle.LM_leg.th_ta",0.95
"3921","SS38592",3,"Angle.LH_leg.yaw",0.95
"3922","SS38592",3,"Angle.LH_leg.pitch",0.95
"3923","SS38592",3,"Angle.LH_leg.roll",0.95
"3924","SS38592",3,"Angle.LH_leg.th_fe",0.25
"3925","SS38592",3,"Angle.LH_leg.th_ti",0.25
"3926","SS38592",3,"Angle.LH_leg.roll_tr",0.25
"3927","SS38592",3,"Angle.LH_leg.th_ta",0.25
"3928","SS38592",3,"Angle.RF_leg.yaw",0.25
"3929","SS38592",3,"Angle.RF_leg.pitch",0.25
"3930","SS38592",3,"Angle.RF_leg.roll",0.25
"3931","SS38592",3,"Angle.RF_leg.th_fe",0.25
"3932","SS38592",3,"Angle.RF_leg.th_ti",0.95
"3933","SS38592",3,"Angle.RF_leg.roll_tr",0.25
"3934","SS38592",3,"Angle.RF_leg.th_ta",0.95
"3935","SS38592",3,"Angle.RM_leg.yaw",0.25
"3936","SS38592",3,"Angle.RM_leg.pitch",0.95
"3937","SS38592",3,"Angle.RM_leg.roll",0.95
"3938","SS38592",3,"Angle.RM_leg.th_fe",0.25
"3939","SS38592",3,"Angle.RM_leg.th_ti",0.25
"3940","SS38592",3,"Angle.RM_leg.roll_tr",0.25
"3941","SS38592",3,"Angle.RM_leg.th_ta",0.95
"3942","SS38592",3,"Angle.RH_leg.yaw",0.25
"3943","SS38592",3,"Angle.RH_leg.pitch",0.95
"3944","SS38592",3,"Angle.RH_leg.roll",0.25
"3945","SS38592",3,"Angle.RH_leg.th_fe",0.95
"3946","SS38592",3,"Angle.RH_leg.th_ti",0.95
"3947","SS38592",3,"Angle.RH_leg.roll_tr",0.95
"3948","SS38592",3,"Angle.RH_leg.th_ta",0.95
"3949","SS38592",4,"Angle.LF_leg.yaw",0.25
"3950","SS38592",4,"Angle.LF_leg.pitch",0.25
"3951","SS38592",4,"Angle.LF_leg.roll",0.95
"3952","SS38592",4,"Angle.LF_leg.th_fe",0.25
"3953","SS38592",4,"Angle.LF_leg.th_ti",0.25
"3954","SS38592",4,"Angle.LF_leg.roll_tr",0.25
"3955","SS38592",4,"Angle.LF_leg.th_ta",0.25
"3956","SS38592",4,"Angle.LM_leg.yaw",0.95
"3957","SS38592",4,"Angle.LM_leg.pitch",0.25
"3958","SS38592",4,"Angle.LM_leg.roll",0.95
"3959","SS38592",4,"Angle.LM_leg.th_fe",0.25
"3960","SS38592",4,"Angle.LM_leg.th_ti",0.25
"3961","SS38592",4,"Angle.LM_leg.roll_tr",0.95
"3962","SS38592",4,"Angle.LM_leg.th_ta",0.95
"3963","SS38592",4,"Angle.LH_leg.yaw",0.95
"3964","SS38592",4,"Angle.LH_leg.pitch",0.95
"3965","SS38592",4,"Angle.LH_leg.roll",0.25
"3966","SS38592",4,"Angle.LH_leg.th_fe",0.25
"3967","SS38592",4,"Angle.LH_leg.th_ti",0.95
"3968","SS38592",4,"Angle.LH_leg.roll_tr",0.25
"3969","SS38592",4,"Angle.LH_leg.th_ta",0.25
"3970","SS38592",4,"Angle.RF_leg.yaw",0.25
"3971","SS38592",4,"Angle.RF_leg.pitch",0.95
"3972","SS38592",4,"Angle.RF_leg.roll",0.25
"3973","SS38592",4,"Angle.RF_leg.th_fe",0.25
"3974","SS38592",4,"Angle.RF_leg.th_ti",0.25
"3975","SS38592",4,"Angle.RF_leg.roll_tr",0.25
"3976","SS38592",4,"Angle.RF_leg.th_ta",0.65
"3977","SS38592",4,"Angle.RM_leg.yaw",0.25
"3978","SS38592",4,"Angle.RM_leg.pitch",0.25
"3979","SS38592",4,"Angle.RM_leg.roll",0.95
"3980","SS38592",4,"Angle.RM_leg.th_fe",0.25
"3981","SS38592",4,"Angle.RM_leg.th_ti",0.9
"3982","SS38592",4,"Angle.RM_leg.roll_tr",0.25
"3983","SS38592",4,"Angle.RM_leg.th_ta",0.95
"3984","SS38592",4,"Angle.RH_leg.yaw",0.95
"3985","SS38592",4,"Angle.RH_leg.pitch",0.95
"3986","SS38592",4,"Angle.RH_leg.roll",0.25
"3987","SS38592",4,"Angle.RH_leg.th_fe",0.95
"3988","SS38592",4,"Angle.RH_leg.th_ti",0.95
"3989","SS38592",4,"Angle.RH_leg.roll_tr",0.25
"3990","SS38592",4,"Angle.RH_leg.th_ta",0.95
"3991","SS38592",5,"Angle.LF_leg.yaw",0.25
"3992","SS38592",5,"Angle.LF_leg.pitch",0.25
"3993","SS38592",5,"Angle.LF_leg.roll",0.25
"3994","SS38592",5,"Angle.LF_leg.th_fe",0.35
"3995","SS38592",5,"Angle.LF_leg.th_ti",0.55
"3996","SS38592",5,"Angle.LF_leg.roll_tr",0.25
"3997","SS38592",5,"Angle.LF_leg.th_ta",0.25
"3998","SS38592",5,"Angle.LM_leg.yaw",0.95
"3999","SS38592",5,"Angle.LM_leg.pitch",0.25
"4000","SS38592",5,"Angle.LM_leg.roll",0.95
"4001","SS38592",5,"Angle.LM_leg.th_fe",0.25
"4002","SS38592",5,"Angle.LM_leg.th_ti",0.95
"4003","SS38592",5,"Angle.LM_leg.roll_tr",0.95
"4004","SS38592",5,"Angle.LM_leg.th_ta",0.95
"4005","SS38592",5,"Angle.LH_leg.yaw",0.55
"4006","SS38592",5,"Angle.LH_leg.pitch",0.25
"4007","SS38592",5,"Angle.LH_leg.roll",0.25
"4008","SS38592",5,"Angle.LH_leg.th_fe",0.25
"4009","SS38592",5,"Angle.LH_leg.th_ti",0.45
"4010","SS38592",5,"Angle.LH_leg.roll_tr",0.95
"4011","SS38592",5,"Angle.LH_leg.th_ta",0.95
"4012","SS38592",5,"Angle.RF_leg.yaw",0.3
"4013","SS38592",5,"Angle.RF_leg.pitch",0.35
"4014","SS38592",5,"Angle.RF_leg.roll",0.95
"4015","SS38592",5,"Angle.RF_leg.th_fe",0.25
"4016","SS38592",5,"Angle.RF_leg.th_ti",0.65
"4017","SS38592",5,"Angle.RF_leg.roll_tr",0.35
"4018","SS38592",5,"Angle.RF_leg.th_ta",0.5
"4019","SS38592",5,"Angle.RM_leg.yaw",0.25
"4020","SS38592",5,"Angle.RM_leg.pitch",0.25
"4021","SS38592",5,"Angle.RM_leg.roll",0.25
"4022","SS38592",5,"Angle.RM_leg.th_fe",0.25
"4023","SS38592",5,"Angle.RM_leg.th_ti",0.25
"4024","SS38592",5,"Angle.RM_leg.roll_tr",0.25
"4025","SS38592",5,"Angle.RM_leg.th_ta",0.25
"4026","SS38592",5,"Angle.RH_leg.yaw",0.25
"4027","SS38592",5,"Angle.RH_leg.pitch",0.25
"4028","SS38592",5,"Angle.RH_leg.roll",0.25
"4029","SS38592",5,"Angle.RH_leg.th_fe",0.95
"4030","SS38592",5,"Angle.RH_leg.th_ti",0.65
"4031","SS38592",5,"Angle.RH_leg.roll_tr",0.95
"4032","SS38592",5,"Angle.RH_leg.th_ta",0.95
"4033","SS38624",0,"Angle.LF_leg.yaw",0.3
"4034","SS38624",0,"Angle.LF_leg.pitch",0.25
"4035","SS38624",0,"Angle.LF_leg.roll",0.95
"4036","SS38624",0,"Angle.LF_leg.th_fe",0.95
"4037","SS38624",0,"Angle.LF_leg.th_ti",0.25
"4038","SS38624",0,"Angle.LF_leg.roll_tr",0.95
"4039","SS38624",0,"Angle.LF_leg.th_ta",0.25
"4040","SS38624",0,"Angle.LM_leg.yaw",0.95
"4041","SS38624",0,"Angle.LM_leg.pitch",0.85
"4042","SS38624",0,"Angle.LM_leg.roll",0.5
"4043","SS38624",0,"Angle.LM_leg.th_fe",0.95
"4044","SS38624",0,"Angle.LM_leg.th_ti",0.95
"4045","SS38624",0,"Angle.LM_leg.roll_tr",0.85
"4046","SS38624",0,"Angle.LM_leg.th_ta",0.95
"4047","SS38624",0,"Angle.LH_leg.yaw",0.55
"4048","SS38624",0,"Angle.LH_leg.pitch",0.85
"4049","SS38624",0,"Angle.LH_leg.roll",0.25
"4050","SS38624",0,"Angle.LH_leg.th_fe",0.35
"4051","SS38624",0,"Angle.LH_leg.th_ti",0.35
"4052","SS38624",0,"Angle.LH_leg.roll_tr",0.95
"4053","SS38624",0,"Angle.LH_leg.th_ta",0.5
"4054","SS38624",0,"Angle.RF_leg.yaw",0.25
"4055","SS38624",0,"Angle.RF_leg.pitch",0.25
"4056","SS38624",0,"Angle.RF_leg.roll",0.25
"4057","SS38624",0,"Angle.RF_leg.th_fe",0.25
"4058","SS38624",0,"Angle.RF_leg.th_ti",0.95
"4059","SS38624",0,"Angle.RF_leg.roll_tr",0.25
"4060","SS38624",0,"Angle.RF_leg.th_ta",0.95
"4061","SS38624",0,"Angle.RM_leg.yaw",0.25
"4062","SS38624",0,"Angle.RM_leg.pitch",0.45
"4063","SS38624",0,"Angle.RM_leg.roll",0.25
"4064","SS38624",0,"Angle.RM_leg.th_fe",0.25
"4065","SS38624",0,"Angle.RM_leg.th_ti",0.5
"4066","SS38624",0,"Angle.RM_leg.roll_tr",0.95
"4067","SS38624",0,"Angle.RM_leg.th_ta",0.95
"4068","SS38624",0,"Angle.RH_leg.yaw",0.25
"4069","SS38624",0,"Angle.RH_leg.pitch",0.65
"4070","SS38624",0,"Angle.RH_leg.roll",0.25
"4071","SS38624",0,"Angle.RH_leg.th_fe",0.95
"4072","SS38624",0,"Angle.RH_leg.th_ti",0.95
"4073","SS38624",0,"Angle.RH_leg.roll_tr",0.25
"4074","SS38624",0,"Angle.RH_leg.th_ta",0.25
"4075","SS38624",1,"Angle.LF_leg.yaw",0.95
"4076","SS38624",1,"Angle.LF_leg.pitch",0.5
"4077","SS38624",1,"Angle.LF_leg.roll",0.95
"4078","SS38624",1,"Angle.LF_leg.th_fe",0.25
"4079","SS38624",1,"Angle.LF_leg.th_ti",0.25
"4080","SS38624",1,"Angle.LF_leg.roll_tr",0.25
"4081","SS38624",1,"Angle.LF_leg.th_ta",0.25
"4082","SS38624",1,"Angle.LM_leg.yaw",0.95
"4083","SS38624",1,"Angle.LM_leg.pitch",0.25
"4084","SS38624",1,"Angle.LM_leg.roll",0.95
"4085","SS38624",1,"Angle.LM_leg.th_fe",0.35
"4086","SS38624",1,"Angle.LM_leg.th_ti",0.4
"4087","SS38624",1,"Angle.LM_leg.roll_tr",0.25
"4088","SS38624",1,"Angle.LM_leg.th_ta",0.45
"4089","SS38624",1,"Angle.LH_leg.yaw",0.5
"4090","SS38624",1,"Angle.LH_leg.pitch",0.95
"4091","SS38624",1,"Angle.LH_leg.roll",0.25
"4092","SS38624",1,"Angle.LH_leg.th_fe",0.25
"4093","SS38624",1,"Angle.LH_leg.th_ti",0.95
"4094","SS38624",1,"Angle.LH_leg.roll_tr",0.4
"4095","SS38624",1,"Angle.LH_leg.th_ta",0.25
"4096","SS38624",1,"Angle.RF_leg.yaw",0.4
"4097","SS38624",1,"Angle.RF_leg.pitch",0.95
"4098","SS38624",1,"Angle.RF_leg.roll",0.25
"4099","SS38624",1,"Angle.RF_leg.th_fe",0.25
"4100","SS38624",1,"Angle.RF_leg.th_ti",0.25
"4101","SS38624",1,"Angle.RF_leg.roll_tr",0.25
"4102","SS38624",1,"Angle.RF_leg.th_ta",0.95
"4103","SS38624",1,"Angle.RM_leg.yaw",0.25
"4104","SS38624",1,"Angle.RM_leg.pitch",0.95
"4105","SS38624",1,"Angle.RM_leg.roll",0.25
"4106","SS38624",1,"Angle.RM_leg.th_fe",0.25
"4107","SS38624",1,"Angle.RM_leg.th_ti",0.25
"4108","SS38624",1,"Angle.RM_leg.roll_tr",0.8
"4109","SS38624",1,"Angle.RM_leg.th_ta",0.25
"4110","SS38624",1,"Angle.RH_leg.yaw",0.95
"4111","SS38624",1,"Angle.RH_leg.pitch",0.95
"4112","SS38624",1,"Angle.RH_leg.roll",0.95
"4113","SS38624",1,"Angle.RH_leg.th_fe",0.35
"4114","SS38624",1,"Angle.RH_leg.th_ti",0.95
"4115","SS38624",1,"Angle.RH_leg.roll_tr",0.25
"4116","SS38624",1,"Angle.RH_leg.th_ta",0.35
"4117","SS38624",2,"Angle.LF_leg.yaw",0.25
"4118","SS38624",2,"Angle.LF_leg.pitch",0.4
"4119","SS38624",2,"Angle.LF_leg.roll",0.95
"4120","SS38624",2,"Angle.LF_leg.th_fe",0.25
"4121","SS38624",2,"Angle.LF_leg.th_ti",0.25
"4122","SS38624",2,"Angle.LF_leg.roll_tr",0.25
"4123","SS38624",2,"Angle.LF_leg.th_ta",0.25
"4124","SS38624",2,"Angle.LM_leg.yaw",0.95
"4125","SS38624",2,"Angle.LM_leg.pitch",0.95
"4126","SS38624",2,"Angle.LM_leg.roll",0.95
"4127","SS38624",2,"Angle.LM_leg.th_fe",0.25
"4128","SS38624",2,"Angle.LM_leg.th_ti",0.5
"4129","SS38624",2,"Angle.LM_leg.roll_tr",0.95
"4130","SS38624",2,"Angle.LM_leg.th_ta",0.55
"4131","SS38624",2,"Angle.LH_leg.yaw",0.65
"4132","SS38624",2,"Angle.LH_leg.pitch",0.25
"4133","SS38624",2,"Angle.LH_leg.roll",0.5
"4134","SS38624",2,"Angle.LH_leg.th_fe",0.25
"4135","SS38624",2,"Angle.LH_leg.th_ti",0.95
"4136","SS38624",2,"Angle.LH_leg.roll_tr",0.75
"4137","SS38624",2,"Angle.LH_leg.th_ta",0.3
"4138","SS38624",2,"Angle.RF_leg.yaw",0.95
"4139","SS38624",2,"Angle.RF_leg.pitch",0.25
"4140","SS38624",2,"Angle.RF_leg.roll",0.5
"4141","SS38624",2,"Angle.RF_leg.th_fe",0.25
"4142","SS38624",2,"Angle.RF_leg.th_ti",0.55
"4143","SS38624",2,"Angle.RF_leg.roll_tr",0.25
"4144","SS38624",2,"Angle.RF_leg.th_ta",0.25
"4145","SS38624",2,"Angle.RM_leg.yaw",0.95
"4146","SS38624",2,"Angle.RM_leg.pitch",0.25
"4147","SS38624",2,"Angle.RM_leg.roll",0.25
"4148","SS38624",2,"Angle.RM_leg.th_fe",0.25
"4149","SS38624",2,"Angle.RM_leg.th_ti",0.25
"4150","SS38624",2,"Angle.RM_leg.roll_tr",0.25
"4151","SS38624",2,"Angle.RM_leg.th_ta",0.3
"4152","SS38624",2,"Angle.RH_leg.yaw",0.25
"4153","SS38624",2,"Angle.RH_leg.pitch",0.25
"4154","SS38624",2,"Angle.RH_leg.roll",0.9
"4155","SS38624",2,"Angle.RH_leg.th_fe",0.95
"4156","SS38624",2,"Angle.RH_leg.th_ti",0.95
"4157","SS38624",2,"Angle.RH_leg.roll_tr",0.95
"4158","SS38624",2,"Angle.RH_leg.th_ta",0.4
"4159","SS38624",3,"Angle.LF_leg.yaw",0.25
"4160","SS38624",3,"Angle.LF_leg.pitch",0.3
"4161","SS38624",3,"Angle.LF_leg.roll",0.95
"4162","SS38624",3,"Angle.LF_leg.th_fe",0.25
"4163","SS38624",3,"Angle.LF_leg.th_ti",0.25
"4164","SS38624",3,"Angle.LF_leg.roll_tr",0.95
"4165","SS38624",3,"Angle.LF_leg.th_ta",0.25
"4166","SS38624",3,"Angle.LM_leg.yaw",0.95
"4167","SS38624",3,"Angle.LM_leg.pitch",0.25
"4168","SS38624",3,"Angle.LM_leg.roll",0.25
"4169","SS38624",3,"Angle.LM_leg.th_fe",0.25
"4170","SS38624",3,"Angle.LM_leg.th_ti",0.25
"4171","SS38624",3,"Angle.LM_leg.roll_tr",0.25
"4172","SS38624",3,"Angle.LM_leg.th_ta",0.25
"4173","SS38624",3,"Angle.LH_leg.yaw",0.25
"4174","SS38624",3,"Angle.LH_leg.pitch",0.25
"4175","SS38624",3,"Angle.LH_leg.roll",0.7
"4176","SS38624",3,"Angle.LH_leg.th_fe",0.95
"4177","SS38624",3,"Angle.LH_leg.th_ti",0.25
"4178","SS38624",3,"Angle.LH_leg.roll_tr",0.25
"4179","SS38624",3,"Angle.LH_leg.th_ta",0.25
"4180","SS38624",3,"Angle.RF_leg.yaw",0.7
"4181","SS38624",3,"Angle.RF_leg.pitch",0.95
"4182","SS38624",3,"Angle.RF_leg.roll",0.35
"4183","SS38624",3,"Angle.RF_leg.th_fe",0.25
"4184","SS38624",3,"Angle.RF_leg.th_ti",0.3
"4185","SS38624",3,"Angle.RF_leg.roll_tr",0.25
"4186","SS38624",3,"Angle.RF_leg.th_ta",0.25
"4187","SS38624",3,"Angle.RM_leg.yaw",0.95
"4188","SS38624",3,"Angle.RM_leg.pitch",0.25
"4189","SS38624",3,"Angle.RM_leg.roll",0.25
"4190","SS38624",3,"Angle.RM_leg.th_fe",0.25
"4191","SS38624",3,"Angle.RM_leg.th_ti",0.25
"4192","SS38624",3,"Angle.RM_leg.roll_tr",0.8
"4193","SS38624",3,"Angle.RM_leg.th_ta",0.25
"4194","SS38624",3,"Angle.RH_leg.yaw",0.25
"4195","SS38624",3,"Angle.RH_leg.pitch",0.95
"4196","SS38624",3,"Angle.RH_leg.roll",0.95
"4197","SS38624",3,"Angle.RH_leg.th_fe",0.25
"4198","SS38624",3,"Angle.RH_leg.th_ti",0.25
"4199","SS38624",3,"Angle.RH_leg.roll_tr",0.25
"4200","SS38624",3,"Angle.RH_leg.th_ta",0.25
"4201","SS38631",0,"Angle.LF_leg.yaw",0.95
"4202","SS38631",0,"Angle.LF_leg.pitch",0.25
"4203","SS38631",0,"Angle.LF_leg.roll",0.95
"4204","SS38631",0,"Angle.LF_leg.th_fe",0.95
"4205","SS38631",0,"Angle.LF_leg.th_ti",0.95
"4206","SS38631",0,"Angle.LF_leg.roll_tr",0.8
"4207","SS38631",0,"Angle.LF_leg.th_ta",0.65
"4208","SS38631",0,"Angle.LM_leg.yaw",0.95
"4209","SS38631",0,"Angle.LM_leg.pitch",0.35
"4210","SS38631",0,"Angle.LM_leg.roll",0.25
"4211","SS38631",0,"Angle.LM_leg.th_fe",0.25
"4212","SS38631",0,"Angle.LM_leg.th_ti",0.25
"4213","SS38631",0,"Angle.LM_leg.roll_tr",0.95
"4214","SS38631",0,"Angle.LM_leg.th_ta",0.95
"4215","SS38631",0,"Angle.LH_leg.yaw",0.25
"4216","SS38631",0,"Angle.LH_leg.pitch",0.25
"4217","SS38631",0,"Angle.LH_leg.roll",0.25
"4218","SS38631",0,"Angle.LH_leg.th_fe",0.25
"4219","SS38631",0,"Angle.LH_leg.th_ti",0.75
"4220","SS38631",0,"Angle.LH_leg.roll_tr",0.25
"4221","SS38631",0,"Angle.LH_leg.th_ta",0.25
"4222","SS38631",0,"Angle.RF_leg.yaw",0.25
"4223","SS38631",0,"Angle.RF_leg.pitch",0.25
"4224","SS38631",0,"Angle.RF_leg.roll",0.25
"4225","SS38631",0,"Angle.RF_leg.th_fe",0.25
"4226","SS38631",0,"Angle.RF_leg.th_ti",0.25
"4227","SS38631",0,"Angle.RF_leg.roll_tr",0.95
"4228","SS38631",0,"Angle.RF_leg.th_ta",0.25
"4229","SS38631",0,"Angle.RM_leg.yaw",0.95
"4230","SS38631",0,"Angle.RM_leg.pitch",0.4
"4231","SS38631",0,"Angle.RM_leg.roll",0.25
"4232","SS38631",0,"Angle.RM_leg.th_fe",0.95
"4233","SS38631",0,"Angle.RM_leg.th_ti",0.95
"4234","SS38631",0,"Angle.RM_leg.roll_tr",0.95
"4235","SS38631",0,"Angle.RM_leg.th_ta",0.25
"4236","SS38631",0,"Angle.RH_leg.yaw",0.95
"4237","SS38631",0,"Angle.RH_leg.pitch",0.25
