"","Position","Window.size","r.squared","Fold","ROI"
"1767","masked_pre",881,0.50795587427375,10,0
"1768","masked_pre",881,0.486278921616819,8,0
"1769","masked_pre",881,0.488868040531754,5,0
"1770","masked_pre",881,0.479936381847709,9,0
"1771","masked_pre",881,0.544194570838326,3,1
"1772","masked_pre",881,0.527413136451485,2,1
"1773","masked_pre",881,0.535798035170786,1,1
"1774","masked_pre",881,0.538161471503372,6,1
"1775","masked_pre",881,0.525831427923048,7,1
"1776","masked_pre",881,0.539474176739364,4,1
"1777","masked_pre",881,0.505970118633424,10,1
"1778","masked_pre",881,0.5633259237236,8,1
"1779","masked_pre",881,0.520029426361414,5,1
"1780","masked_pre",881,0.502126008280436,9,1
"1781","masked_pre",891,0.525753711276514,3,0
"1782","masked_pre",891,0.500743860277714,2,0
"1783","masked_pre",891,0.503996560577476,1,0
"1784","masked_pre",891,0.465081369484664,6,0
"1785","masked_pre",891,0.453790420422573,7,0
"1786","masked_pre",891,0.491417800518107,4,0
"1787","masked_pre",891,0.506616706051037,10,0
"1788","masked_pre",891,0.485393155319692,8,0
"1789","masked_pre",891,0.487685971159652,5,0
"1790","masked_pre",891,0.479046425942504,9,0
"1791","masked_pre",891,0.542946769309581,3,1
"1792","masked_pre",891,0.525683967167767,2,1
"1793","masked_pre",891,0.533814655337683,1,1
"1794","masked_pre",891,0.536532872383881,6,1
"1795","masked_pre",891,0.524187545211406,7,1
"1796","masked_pre",891,0.53784567817382,4,1
"1797","masked_pre",891,0.503987622056731,10,1
"1798","masked_pre",891,0.561729048003144,8,1
"1799","masked_pre",891,0.518595777965007,5,1
"1800","masked_pre",891,0.500115269813953,9,1
"1801","masked_pre",901,0.524895458618539,3,0
"1802","masked_pre",901,0.499198012992721,2,0
"1803","masked_pre",901,0.502924426470978,1,0
"1804","masked_pre",901,0.463611239713119,6,0
"1805","masked_pre",901,0.452334779660322,7,0
"1806","masked_pre",901,0.490464330758024,4,0
"1807","masked_pre",901,0.504931121878207,10,0
"1808","masked_pre",901,0.484293839864734,8,0
"1809","masked_pre",901,0.486283851401246,5,0
"1810","masked_pre",901,0.478045832487922,9,0
"1811","masked_pre",901,0.541458623800173,3,1
"1812","masked_pre",901,0.523838041356347,2,1
"1813","masked_pre",901,0.531813373226612,1,1
"1814","masked_pre",901,0.534850814946325,6,1
"1815","masked_pre",901,0.522592876866143,7,1
"1816","masked_pre",901,0.53588212776805,4,1
"1817","masked_pre",901,0.501957199418038,10,1
"1818","masked_pre",901,0.560076829389997,8,1
"1819","masked_pre",901,0.516901095640597,5,1
"1820","masked_pre",901,0.497962940186204,9,1
"1821","masked_pre",911,0.523739235492629,3,0
"1822","masked_pre",911,0.497417053101125,2,0
"1823","masked_pre",911,0.501534975609588,1,0
"1824","masked_pre",911,0.461990424927438,6,0
"1825","masked_pre",911,0.450633207949061,7,0
"1826","masked_pre",911,0.489438832246991,4,0
"1827","masked_pre",911,0.502888062226458,10,0
"1828","masked_pre",911,0.483101863069185,8,0
"1829","masked_pre",911,0.484679473035011,5,0
"1830","masked_pre",911,0.476654326872538,9,0
"1831","masked_pre",911,0.539720893782606,3,1
"1832","masked_pre",911,0.521803649940687,2,1
"1833","masked_pre",911,0.529471806678394,1,1
"1834","masked_pre",911,0.533098572973628,6,1
"1835","masked_pre",911,0.520803489587838,7,1
"1836","masked_pre",911,0.533560551559019,4,1
"1837","masked_pre",911,0.499630364481393,10,1
"1838","masked_pre",911,0.558207924598397,8,1
"1839","masked_pre",911,0.515006799405241,5,1
"1840","masked_pre",911,0.495342901260811,9,1
"1841","masked_pre",921,0.522813204019844,3,0
"1842","masked_pre",921,0.495902519116181,2,0
"1843","masked_pre",921,0.500323406219314,1,0
"1844","masked_pre",921,0.460744901559888,6,0
"1845","masked_pre",921,0.449170492694265,7,0
"1846","masked_pre",921,0.48880774407756,4,0
"1847","masked_pre",921,0.501190219712051,10,0
"1848","masked_pre",921,0.482145050267668,8,0
"1849","masked_pre",921,0.483119595287528,5,0
"1850","masked_pre",921,0.475331810639379,9,0
"1851","masked_pre",921,0.538154025913214,3,1
"1852","masked_pre",921,0.519942827902934,2,1
"1853","masked_pre",921,0.527274787380904,1,1
"1854","masked_pre",921,0.531574039885398,6,1
"1855","masked_pre",921,0.519019471541409,7,1
"1856","masked_pre",921,0.531518070742404,4,1
"1857","masked_pre",921,0.497571621362786,10,1
"1858","masked_pre",921,0.556605290568306,8,1
"1859","masked_pre",921,0.513360924982797,5,1
"1860","masked_pre",921,0.492882539438571,9,1
"1861","masked_pre",931,0.522288130520349,3,0
"1862","masked_pre",931,0.494984913521426,2,0
"1863","masked_pre",931,0.499491484253518,1,0
"1864","masked_pre",931,0.46002070128084,6,0
"1865","masked_pre",931,0.448225241393759,7,0
"1866","masked_pre",931,0.488467508694565,4,0
"1867","masked_pre",931,0.500151592564188,10,0
"1868","masked_pre",931,0.481629354902074,8,0
"1869","masked_pre",931,0.481983574385316,5,0
"1870","masked_pre",931,0.474394974492891,9,0
"1871","masked_pre",931,0.536951056693369,3,1
"1872","masked_pre",931,0.518668951428557,2,1
"1873","masked_pre",931,0.525830485704422,1,1
"1874","masked_pre",931,0.530513972877458,6,1
"1875","masked_pre",931,0.517501430653833,7,1
"1876","masked_pre",931,0.529993333596084,4,1
"1877","masked_pre",931,0.496319827457282,10,1
"1878","masked_pre",931,0.555551789303328,8,1
"1879","masked_pre",931,0.51227413834084,5,1
"1880","masked_pre",931,0.491250533178369,9,1
"1881","masked_pre",941,0.521570374925456,3,0
"1882","masked_pre",941,0.494034818120863,2,0
"1883","masked_pre",941,0.498457018116437,1,0
"1884","masked_pre",941,0.45921480751221,6,0
"1885","masked_pre",941,0.447276397825379,7,0
"1886","masked_pre",941,0.487872166947502,4,0
"1887","masked_pre",941,0.498870240761832,10,0
"1888","masked_pre",941,0.480973396465374,8,0
"1889","masked_pre",941,0.480878066124207,5,0
"1890","masked_pre",941,0.473166056143993,9,0
"1891","masked_pre",941,0.535757741316254,3,1
"1892","masked_pre",941,0.517322559154124,2,1
"1893","masked_pre",941,0.524531269026438,1,1
"1894","masked_pre",941,0.529384039368262,6,1
"1895","masked_pre",941,0.51604090969027,7,1
"1896","masked_pre",941,0.528221284052916,4,1
"1897","masked_pre",941,0.495018466309297,10,1
"1898","masked_pre",941,0.554421058632042,8,1
"1899","masked_pre",941,0.510990460620801,5,1
"1900","masked_pre",941,0.489794179218629,9,1
"1901","masked_pre",951,0.520269131443838,3,0
"1902","masked_pre",951,0.49251825404414,2,0
"1903","masked_pre",951,0.496920087179512,1,0
"1904","masked_pre",951,0.457778071706977,6,0
"1905","masked_pre",951,0.446010991750989,7,0
"1906","masked_pre",951,0.486812627406118,4,0
"1907","masked_pre",951,0.496852655115254,10,0
"1908","masked_pre",951,0.479709881731424,8,0
"1909","masked_pre",951,0.479268269014776,5,0
"1910","masked_pre",951,0.471362744723525,9,0
"1911","masked_pre",951,0.534254273670074,3,1
"1912","masked_pre",951,0.515480633741731,2,1
"1913","masked_pre",951,0.522926644654377,1,1
"1914","masked_pre",951,0.527823916086549,6,1
"1915","masked_pre",951,0.514333502151442,7,1
"1916","masked_pre",951,0.525910694287995,4,1
"1917","masked_pre",951,0.493186786365478,10,1
"1918","masked_pre",951,0.552755620557882,8,1
"1919","masked_pre",951,0.509167660907718,5,1
"1920","masked_pre",951,0.488028062207335,9,1
"1921","masked_pre",961,0.518976055363301,3,0
"1922","masked_pre",961,0.490967994125218,2,0
"1923","masked_pre",961,0.49539091636627,1,0
"1924","masked_pre",961,0.456368977952676,6,0
"1925","masked_pre",961,0.444780044344853,7,0
"1926","masked_pre",961,0.485703827323735,4,0
"1927","masked_pre",961,0.494959831058275,10,0
"1928","masked_pre",961,0.478392151297148,8,0
"1929","masked_pre",961,0.477619734471773,5,0
"1930","masked_pre",961,0.469529503527149,9,0
"1931","masked_pre",961,0.532644466527348,3,1
"1932","masked_pre",961,0.513604401783216,2,1
"1933","masked_pre",961,0.521298227534511,1,1
"1934","masked_pre",961,0.526145141916449,6,1
"1935","masked_pre",961,0.512654122625097,7,1
"1936","masked_pre",961,0.523470178943789,4,1
"1937","masked_pre",961,0.491301801048307,10,1
"1938","masked_pre",961,0.551095807456888,8,1
"1939","masked_pre",961,0.507258191990406,5,1
"1940","masked_pre",961,0.486409462633919,9,1
"1941","masked_pre",971,0.517986066734244,3,0
"1942","masked_pre",971,0.489601777381243,2,0
"1943","masked_pre",971,0.494074519665903,1,0
"1944","masked_pre",971,0.455238679335287,6,0
"1945","masked_pre",971,0.443696136340935,7,0
"1946","masked_pre",971,0.484779067635939,4,0
"1947","masked_pre",971,0.493505906539363,10,0
"1948","masked_pre",971,0.477388612853038,8,0
"1949","masked_pre",971,0.476231057272374,5,0
"1950","masked_pre",971,0.467839605799324,9,0
"1951","masked_pre",971,0.531100043939577,3,1
"1952","masked_pre",971,0.511979216376227,2,1
"1953","masked_pre",971,0.51972427124653,1,1
"1954","masked_pre",971,0.524647784349339,6,1
"1955","masked_pre",971,0.511063253952129,7,1
"1956","masked_pre",971,0.521165699488831,4,1
"1957","masked_pre",971,0.489697519827537,10,1
"1958","masked_pre",971,0.549623743225035,8,1
"1959","masked_pre",971,0.505591752609232,5,1
"1960","masked_pre",971,0.485024825424486,9,1
"1961","masked_pre",981,0.516847475977331,3,0
"1962","masked_pre",981,0.487789007584951,2,0
"1963","masked_pre",981,0.492491736250141,1,0
"1964","masked_pre",981,0.453818147438163,6,0
"1965","masked_pre",981,0.442309109972187,7,0
"1966","masked_pre",981,0.483658433448824,4,0
"1967","masked_pre",981,0.491839976651242,10,0
"1968","masked_pre",981,0.476150388601773,8,0
"1969","masked_pre",981,0.474514475814068,5,0
"1970","masked_pre",981,0.465794613334829,9,0
"1971","masked_pre",981,0.529415292609056,3,1
"1972","masked_pre",981,0.510242767451441,2,1
"1973","masked_pre",981,0.517904937954749,1,1
"1974","masked_pre",981,0.523062579177481,6,1
"1975","masked_pre",981,0.50927727948632,7,1
"1976","masked_pre",981,0.518982061006577,4,1
"1977","masked_pre",981,0.487917081424843,10,1
"1978","masked_pre",981,0.547869144734194,8,1
"1979","masked_pre",981,0.503884833811342,5,1
"1980","masked_pre",981,0.483500511482025,9,1
"1981","masked_pre",991,0.515429016470951,3,0
"1982","masked_pre",991,0.485689400076231,2,0
"1983","masked_pre",991,0.490755250635542,1,0
"1984","masked_pre",991,0.452026115855211,6,0
"1985","masked_pre",991,0.440667697209711,7,0
"1986","masked_pre",991,0.482168803582314,4,0
"1987","masked_pre",991,0.489839906542264,10,0
"1988","masked_pre",991,0.474540988426259,8,0
"1989","masked_pre",991,0.472451957275665,5,0
"1990","masked_pre",991,0.463494041310802,9,0
"1991","masked_pre",991,0.527319094886032,3,1
"1992","masked_pre",991,0.508115992432754,2,1
"1993","masked_pre",991,0.515711038157403,1,1
"1994","masked_pre",991,0.521171959434993,6,1
"1995","masked_pre",991,0.50701403208241,7,1
"1996","masked_pre",991,0.516621930709963,4,1
"1997","masked_pre",991,0.485721206847027,10,1
"1998","masked_pre",991,0.545681511272819,8,1
"1999","masked_pre",991,0.50183759371386,5,1
"2000","masked_pre",991,0.481478251641448,9,1
"2001","masked_pre",1001,0.51399421442969,3,0
"2002","masked_pre",1001,0.483846031907944,2,0
"2003","masked_pre",1001,0.489117875106647,1,0
"2004","masked_pre",1001,0.450391035626783,6,0
"2005","masked_pre",1001,0.439037190770087,7,0
"2006","masked_pre",1001,0.480760295658557,4,0
"2007","masked_pre",1001,0.488018545611159,10,0
"2008","masked_pre",1001,0.473055660263883,8,0
"2009","masked_pre",1001,0.470625217759656,5,0
"2010","masked_pre",1001,0.461280457449029,9,0
"2011","masked_pre",1001,0.525067500018838,3,1
"2012","masked_pre",1001,0.505979874230209,2,1
"2013","masked_pre",1001,0.513402099444104,1,1
"2014","masked_pre",1001,0.519257960614115,6,1
"2015","masked_pre",1001,0.504666789960001,7,1
"2016","masked_pre",1001,0.514204650702337,4,1
"2017","masked_pre",1001,0.483397372717098,10,1
"2018","masked_pre",1001,0.54335807212199,8,1
"2019","masked_pre",1001,0.499702936838052,5,1
"2020","masked_pre",1001,0.479335161978029,9,1
"2021","masked_pre",1011,0.512316842368007,3,0
"2022","masked_pre",1011,0.481823687522829,2,0
"2023","masked_pre",1011,0.487118704249294,1,0
"2024","masked_pre",1011,0.448642885824674,6,0
"2025","masked_pre",1011,0.437023287441835,7,0
"2026","masked_pre",1011,0.479277533589141,4,0
"2027","masked_pre",1011,0.485873012793076,10,0
"2028","masked_pre",1011,0.47144755054353,8,0
"2029","masked_pre",1011,0.468781308880259,5,0
"2030","masked_pre",1011,0.458852001635681,9,0
"2031","masked_pre",1011,0.522637377619794,3,1
"2032","masked_pre",1011,0.503709147075659,2,1
"2033","masked_pre",1011,0.510728615513978,1,1
"2034","masked_pre",1011,0.517080267718254,6,1
"2035","masked_pre",1011,0.502098680971623,7,1
"2036","masked_pre",1011,0.511461198374335,4,1
"2037","masked_pre",1011,0.480728253991204,10,1
"2038","masked_pre",1011,0.540790067029097,8,1
"2039","masked_pre",1011,0.497406015483609,5,1
"2040","masked_pre",1011,0.476935858718117,9,1
"2041","masked_pre",1021,0.51056540950564,3,0
"2042","masked_pre",1021,0.47969217518757,2,0
"2043","masked_pre",1021,0.484888350128397,1,0
"2044","masked_pre",1021,0.446760660397295,6,0
"2045","masked_pre",1021,0.43492595229925,7,0
"2046","masked_pre",1021,0.477650995843947,4,0
"2047","masked_pre",1021,0.483426917949197,10,0
"2048","masked_pre",1021,0.469694779457158,8,0
"2049","masked_pre",1021,0.466805825602388,5,0
"2050","masked_pre",1021,0.456317222545309,9,0
"2051","masked_pre",1021,0.520282894833762,3,1
"2052","masked_pre",1021,0.501592854972484,2,1
"2053","masked_pre",1021,0.508101514255097,1,1
"2054","masked_pre",1021,0.514978256689824,6,1
"2055","masked_pre",1021,0.499779764910761,7,1
"2056","masked_pre",1021,0.508845783936165,4,1
"2057","masked_pre",1021,0.478149572119195,10,1
"2058","masked_pre",1021,0.538323866438472,8,1
"2059","masked_pre",1021,0.495123148488136,5,1
"2060","masked_pre",1021,0.474521007841899,9,1
"2061","masked_pre",1031,0.508729871967071,3,0
"2062","masked_pre",1031,0.477549666246837,2,0
"2063","masked_pre",1031,0.482585827889428,1,0
"2064","masked_pre",1031,0.444781282776376,6,0
"2065","masked_pre",1031,0.432690472274852,7,0
"2066","masked_pre",1031,0.475855120598128,4,0
"2067","masked_pre",1031,0.480943404582635,10,0
"2068","masked_pre",1031,0.467708999623038,8,0
"2069","masked_pre",1031,0.464585857260465,5,0
"2070","masked_pre",1031,0.453780540033192,9,0
"2071","masked_pre",1031,0.51785366119487,3,1
"2072","masked_pre",1031,0.499244914050714,2,1
"2073","masked_pre",1031,0.505269829668325,1,1
"2074","masked_pre",1031,0.512696568236992,6,1
"2075","masked_pre",1031,0.497392245372854,7,1
"2076","masked_pre",1031,0.506196471452499,4,1
"2077","masked_pre",1031,0.475449881700798,10,1
"2078","masked_pre",1031,0.535749961840986,8,1
"2079","masked_pre",1031,0.492657788670444,5,1
"2080","masked_pre",1031,0.471952324313388,9,1
"2081","masked_pre",1041,0.506995082236637,3,0
"2082","masked_pre",1041,0.4755753423166,2,0
"2083","masked_pre",1041,0.480389757812089,1,0
"2084","masked_pre",1041,0.442944430653471,6,0
"2085","masked_pre",1041,0.430516185371281,7,0
"2086","masked_pre",1041,0.474252897715126,4,0
"2087","masked_pre",1041,0.478649370300553,10,0
"2088","masked_pre",1041,0.465811789310325,8,0
"2089","masked_pre",1041,0.46244139016702,5,0
"2090","masked_pre",1041,0.451381389562186,9,0
"2091","masked_pre",1041,0.515602164496637,3,1
"2092","masked_pre",1041,0.496829667152212,2,1
"2093","masked_pre",1041,0.502499931863685,1,1
"2094","masked_pre",1041,0.510335097777114,6,1
"2095","masked_pre",1041,0.494853195279322,7,1
"2096","masked_pre",1041,0.503571019625354,4,1
"2097","masked_pre",1041,0.472708379904197,10,1
"2098","masked_pre",1041,0.533206976955148,8,1
"2099","masked_pre",1041,0.490131206809098,5,1
"2100","masked_pre",1041,0.469513076129614,9,1
"2101","masked_pre",1051,0.50531416289067,3,0
"2102","masked_pre",1051,0.473509417514454,2,0
"2103","masked_pre",1051,0.478227936598515,1,0
"2104","masked_pre",1051,0.441146659051246,6,0
"2105","masked_pre",1051,0.428326207042918,7,0
"2106","masked_pre",1051,0.472819268874152,4,0
"2107","masked_pre",1051,0.476361052935086,10,0
"2108","masked_pre",1051,0.463936066147962,8,0
"2109","masked_pre",1051,0.460365177908072,5,0
"2110","masked_pre",1051,0.449044090631835,9,0
"2111","masked_pre",1051,0.513481368224088,3,1
"2112","masked_pre",1051,0.494526109895442,2,1
"2113","masked_pre",1051,0.500021008820784,1,1
"2114","masked_pre",1051,0.508068241970294,6,1
"2115","masked_pre",1051,0.49214573528692,7,1
"2116","masked_pre",1051,0.501069883340198,4,1
"2117","masked_pre",1051,0.469994347009014,10,1
"2118","masked_pre",1051,0.530766251547401,8,1
"2119","masked_pre",1051,0.487684620991864,5,1
"2120","masked_pre",1051,0.467114749011814,9,1
"2121","masked_pre",1061,0.503799289564377,3,0
"2122","masked_pre",1061,0.471403559460184,2,0
"2123","masked_pre",1061,0.476211370628726,1,0
"2124","masked_pre",1061,0.439359673666442,6,0
"2125","masked_pre",1061,0.426223338207343,7,0
"2126","masked_pre",1061,0.471477600853773,4,0
"2127","masked_pre",1061,0.474133237817701,10,0
"2128","masked_pre",1061,0.462109005985133,8,0
"2129","masked_pre",1061,0.458388027762092,5,0
"2130","masked_pre",1061,0.446885018269561,9,0
"2131","masked_pre",1061,0.511325778301257,3,1
"2132","masked_pre",1061,0.49226665553956,2,1
"2133","masked_pre",1061,0.497641580865872,1,1
"2134","masked_pre",1061,0.505957639532435,6,1
"2135","masked_pre",1061,0.489478251922596,7,1
"2136","masked_pre",1061,0.498651296519196,4,1
"2137","masked_pre",1061,0.46753856153609,10,1
"2138","masked_pre",1061,0.528393819150418,8,1
"2139","masked_pre",1061,0.485278001692627,5,1
"2140","masked_pre",1061,0.464585321611815,9,1
"2141","masked_pre",1071,0.502249225167489,3,0
"2142","masked_pre",1071,0.469372349597629,2,0
"2143","masked_pre",1071,0.474403577736393,1,0
"2144","masked_pre",1071,0.437593197935294,6,0
"2145","masked_pre",1071,0.4239865749989,7,0
"2146","masked_pre",1071,0.470055996790211,4,0
"2147","masked_pre",1071,0.472049749392033,10,0
"2148","masked_pre",1071,0.46019807171651,8,0
"2149","masked_pre",1071,0.45638922835357,5,0
"2150","masked_pre",1071,0.444848373910043,9,0
"2151","masked_pre",1071,0.508990555438646,3,1
"2152","masked_pre",1071,0.489881817883823,2,1
"2153","masked_pre",1071,0.49508250750552,1,1
"2154","masked_pre",1071,0.503726949585028,6,1
"2155","masked_pre",1071,0.486750404999926,7,1
"2156","masked_pre",1071,0.496130555852025,4,1
"2157","masked_pre",1071,0.465235536341373,10,1
"2158","masked_pre",1071,0.526031430433564,8,1
"2159","masked_pre",1071,0.482980363974592,5,1
"2160","masked_pre",1071,0.462036378960551,9,1
"2161","masked_pre",1081,0.500454983478996,3,0
"2162","masked_pre",1081,0.467129919439933,2,0
"2163","masked_pre",1081,0.472524057457395,1,0
"2164","masked_pre",1081,0.435730887312801,6,0
"2165","masked_pre",1081,0.421339873897996,7,0
"2166","masked_pre",1081,0.468411350095131,4,0
"2167","masked_pre",1081,0.46986883098228,10,0
"2168","masked_pre",1081,0.458053906138372,8,0
"2169","masked_pre",1081,0.45425049317392,5,0
"2170","masked_pre",1081,0.442746151522798,9,0
"2171","masked_pre",1081,0.506443373866609,3,1
"2172","masked_pre",1081,0.487321441151121,2,1
"2173","masked_pre",1081,0.49237296435507,1,1
"2174","masked_pre",1081,0.50117197899596,6,1
"2175","masked_pre",1081,0.483817783501687,7,1
"2176","masked_pre",1081,0.493406209592423,4,1
"2177","masked_pre",1081,0.462704826272344,10,1
"2178","masked_pre",1081,0.523663230351951,8,1
"2179","masked_pre",1081,0.480688371410605,5,1
"2180","masked_pre",1081,0.45947614751639,9,1
"2181","masked_pre",1091,0.498608513650409,3,0
"2182","masked_pre",1091,0.464712971331371,2,0
"2183","masked_pre",1091,0.470591002878654,1,0
"2184","masked_pre",1091,0.433802370368799,6,0
"2185","masked_pre",1091,0.418708418443107,7,0
"2186","masked_pre",1091,0.466667422528034,4,0
"2187","masked_pre",1091,0.46755671923795,10,0
"2188","masked_pre",1091,0.4558974976656,8,0
"2189","masked_pre",1091,0.452114891541507,5,0
"2190","masked_pre",1091,0.44058736894685,9,0
"2191","masked_pre",1091,0.504043159523654,3,1
"2192","masked_pre",1091,0.484883703360526,2,1
"2193","masked_pre",1091,0.489800687861041,1,1
"2194","masked_pre",1091,0.498518209188544,6,1
"2195","masked_pre",1091,0.480941142244275,7,1
"2196","masked_pre",1091,0.490797215185257,4,1
"2197","masked_pre",1091,0.459991485015845,10,1
"2198","masked_pre",1091,0.521344470387818,8,1
"2199","masked_pre",1091,0.478313267983721,5,1
"2200","masked_pre",1091,0.456827753330383,9,1
"2201","masked_pre",1101,0.496814602219584,3,0
"2202","masked_pre",1101,0.462321767424295,2,0
"2203","masked_pre",1101,0.468613126529721,1,0
"2204","masked_pre",1101,0.431796905017867,6,0
"2205","masked_pre",1101,0.416241876962416,7,0
"2206","masked_pre",1101,0.464889266929319,4,0
"2207","masked_pre",1101,0.465112229827655,10,0
"2208","masked_pre",1101,0.453704025353876,8,0
"2209","masked_pre",1101,0.449839740070297,5,0
"2210","masked_pre",1101,0.43842180694691,9,0
"2211","masked_pre",1101,0.501767574170279,3,1
"2212","masked_pre",1101,0.48248411078504,2,1
"2213","masked_pre",1101,0.48721223910641,1,1
"2214","masked_pre",1101,0.49594160749549,6,1
"2215","masked_pre",1101,0.478077482340733,7,1
"2216","masked_pre",1101,0.488231844065892,4,1
"2217","masked_pre",1101,0.457095435430005,10,1
"2218","masked_pre",1101,0.519019962672787,8,1
"2219","masked_pre",1101,0.47599947086375,5,1
"2220","masked_pre",1101,0.453966257132907,9,1
"2221","masked_pre",1111,0.495285830030263,3,0
"2222","masked_pre",1111,0.460369268026125,2,0
"2223","masked_pre",1111,0.466814824282049,1,0
"2224","masked_pre",1111,0.430080459562523,6,0
"2225","masked_pre",1111,0.413984571976422,7,0
"2226","masked_pre",1111,0.463406155116672,4,0
"2227","masked_pre",1111,0.462955603975769,10,0
"2228","masked_pre",1111,0.451761711224592,8,0
"2229","masked_pre",1111,0.447790485723873,5,0
"2230","masked_pre",1111,0.436538640764879,9,0
"2231","masked_pre",1111,0.49961069010361,3,1
"2232","masked_pre",1111,0.480247002703075,2,1
"2233","masked_pre",1111,0.484820715967043,1,1
"2234","masked_pre",1111,0.493705191227593,6,1
"2235","masked_pre",1111,0.475332147274528,7,1
"2236","masked_pre",1111,0.485872613977834,4,1
"2237","masked_pre",1111,0.454403529204561,10,1
"2238","masked_pre",1111,0.51696778166168,8,1
"2239","masked_pre",1111,0.473958703146145,5,1
"2240","masked_pre",1111,0.451505504161068,9,1
"2241","masked_pre",1121,0.493826277389861,3,0
"2242","masked_pre",1121,0.458649052413571,2,0
"2243","masked_pre",1121,0.465092400044906,1,0
"2244","masked_pre",1121,0.428532484475209,6,0
"2245","masked_pre",1121,0.411823750409164,7,0
"2246","masked_pre",1121,0.462100817606658,4,0
"2247","masked_pre",1121,0.461033479030479,10,0
"2248","masked_pre",1121,0.450048639177238,8,0
"2249","masked_pre",1121,0.446037774401439,5,0
"2250","masked_pre",1121,0.434777778957089,9,0
"2251","masked_pre",1121,0.497605246165413,3,1
"2252","masked_pre",1121,0.478197925864794,2,1
"2253","masked_pre",1121,0.482763530984169,1,1
"2254","masked_pre",1121,0.491835210810855,6,1
"2255","masked_pre",1121,0.472762874229365,7,1
"2256","masked_pre",1121,0.483714631714374,4,1
"2257","masked_pre",1121,0.451989302909517,10,1
"2258","masked_pre",1121,0.515255475938206,8,1
"2259","masked_pre",1121,0.472218977417701,5,1
"2260","masked_pre",1121,0.449625210397389,9,1
"2261","masked_pre",1131,0.492255607507924,3,0
"2262","masked_pre",1131,0.456688010709927,2,0
"2263","masked_pre",1131,0.463257563804491,1,0
"2264","masked_pre",1131,0.426878011794841,6,0
"2265","masked_pre",1131,0.409674737256442,7,0
"2266","masked_pre",1131,0.460617416051292,4,0
"2267","masked_pre",1131,0.459001118790763,10,0
"2268","masked_pre",1131,0.448274409015002,8,0
"2269","masked_pre",1131,0.444216081963743,5,0
"2270","masked_pre",1131,0.432905619848443,9,0
"2271","masked_pre",1131,0.495864453789648,3,1
"2272","masked_pre",1131,0.476248909017748,2,1
"2273","masked_pre",1131,0.480784452035933,1,1
"2274","masked_pre",1131,0.490216872425996,6,1
"2275","masked_pre",1131,0.470462642719131,7,1
"2276","masked_pre",1131,0.481723068638536,4,1
"2277","masked_pre",1131,0.449834068358711,10,1
"2278","masked_pre",1131,0.513728199161459,8,1
"2279","masked_pre",1131,0.470715437354192,5,1
"2280","masked_pre",1131,0.447878741929245,9,1
"2281","masked_pre",1141,0.490549905452803,3,0
"2282","masked_pre",1141,0.454453713547351,2,0
"2283","masked_pre",1141,0.461209940462661,1,0
"2284","masked_pre",1141,0.42499809611251,6,0
"2285","masked_pre",1141,0.407428734578224,7,0
"2286","masked_pre",1141,0.458894589766756,4,0
"2287","masked_pre",1141,0.456735934339906,10,0
"2288","masked_pre",1141,0.446290567072879,8,0
"2289","masked_pre",1141,0.442125874486476,5,0
"2290","masked_pre",1141,0.430841478947426,9,0
"2291","masked_pre",1141,0.494224715497276,3,1
"2292","masked_pre",1141,0.474207862258605,2,1
"2293","masked_pre",1141,0.478698373274918,1,1
"2294","masked_pre",1141,0.488593874833217,6,1
"2295","masked_pre",1141,0.468304276707276,7,1
"2296","masked_pre",1141,0.479838748098122,4,1
"2297","masked_pre",1141,0.447709952368992,10,1
"2298","masked_pre",1141,0.512201093381543,8,1
"2299","masked_pre",1141,0.469454722833623,5,1
"2300","masked_pre",1141,0.44599794010202,9,1
"2301","masked_pre",1151,0.489028139898356,3,0
"2302","masked_pre",1151,0.452553978368401,2,0
"2303","masked_pre",1151,0.45938138318036,1,0
"2304","masked_pre",1151,0.423310940918982,6,0
"2305","masked_pre",1151,0.405324803014898,7,0
"2306","masked_pre",1151,0.457384009416531,4,0
"2307","masked_pre",1151,0.454736846049981,10,0
"2308","masked_pre",1151,0.444437271902583,8,0
"2309","masked_pre",1151,0.44024306659647,5,0
"2310","masked_pre",1151,0.428991896658605,9,0
"2311","masked_pre",1151,0.492766746833033,3,1
"2312","masked_pre",1151,0.472448957237923,2,1
"2313","masked_pre",1151,0.476880135607117,1,1
"2314","masked_pre",1151,0.487099124618489,6,1
"2315","masked_pre",1151,0.466302809461413,7,1
"2316","masked_pre",1151,0.478269651231857,4,1
"2317","masked_pre",1151,0.445763418415886,10,1
"2318","masked_pre",1151,0.510847697593215,8,1
"2319","masked_pre",1151,0.468559702167223,5,1
"2320","masked_pre",1151,0.444366471903639,9,1
"2321","masked_pre",1161,0.48775688565587,3,0
"2322","masked_pre",1161,0.450865550464997,2,0
"2323","masked_pre",1161,0.457745461434169,1,0
"2324","masked_pre",1161,0.421843683418559,6,0
"2325","masked_pre",1161,0.403399609978073,7,0
"2326","masked_pre",1161,0.456044204945915,4,0
"2327","masked_pre",1161,0.452919016895408,10,0
"2328","masked_pre",1161,0.442752341169978,8,0
"2329","masked_pre",1161,0.438601452473335,5,0
"2330","masked_pre",1161,0.427302627521121,9,0
"2331","masked_pre",1161,0.491361087643808,3,1
"2332","masked_pre",1161,0.470850459975697,2,1
"2333","masked_pre",1161,0.475218360411379,1,1
"2334","masked_pre",1161,0.485527775538333,6,1
